,ID,ID_FIN_LANCAMENTO_PAGAR,ID_CENTRO_RESULTADO,DATA_INCLUSAO,VALOR,PERCENTUAL
2297,2776,2932,303,2023-01-18,255.87,100.0
2298,2777,2933,315,2023-01-18,43.73,100.0
2299,2778,2934,52,2023-01-18,49.2,100.0
2300,2779,2935,59,2023-01-18,1212.84,100.0
2301,2780,2936,59,2023-01-18,249.16,100.0
2302,2781,2937,216,2023-01-18,54.34,32.032539
2303,2782,2937,59,2023-01-18,115.3,67.967461
2304,2783,2938,324,2023-01-18,133.39,64.72729
2305,2784,2938,59,2023-01-18,72.69,35.27271
2306,2785,2939,52,2023-01-18,1748.09,100.0
2307,2786,2940,52,2023-01-18,283.64,100.0
2308,2787,2941,52,2023-01-19,5.0,100.0
2309,2788,2942,52,2023-01-19,350.0,100.0
2310,2789,2943,52,2023-01-19,350.0,100.0
2311,2790,2944,52,2023-01-19,350.0,100.0
2312,2791,2945,52,2023-01-19,350.0,100.0
2313,2792,2946,52,2023-01-19,350.0,100.0
2314,2793,2947,52,2023-01-19,350.0,100.0
2315,2794,2948,52,2023-01-19,350.0,100.0
2316,2795,2949,52,2023-01-19,350.0,100.0
2317,2796,2950,52,2023-01-19,350.0,100.0
2318,2797,2951,52,2023-01-19,350.0,100.0
2319,2798,2952,52,2023-01-19,350.0,100.0
2320,2799,2953,52,2023-01-19,199.9,100.0
2321,2800,2954,52,2023-01-19,199.9,100.0
2322,2801,2955,52,2023-01-19,199.9,100.0
2323,2802,2956,52,2023-01-19,199.9,100.0
2324,2803,2957,52,2023-01-19,199.9,100.0
2325,2804,2958,52,2023-01-19,199.9,100.0
2326,2805,2959,52,2023-01-19,199.9,100.0
2327,2806,2960,52,2023-01-19,377.72,100.0
2328,2807,2961,52,2023-01-19,377.72,100.0
2329,2808,2962,52,2023-01-19,2500.0,100.0
2330,2809,2963,52,2023-01-19,2500.0,100.0
2331,2810,2964,52,2023-01-19,2500.0,100.0
2332,2811,2965,52,2023-01-19,2500.0,100.0
2333,2812,2966,52,2023-01-19,2500.0,100.0
2334,2813,2967,52,2023-01-19,2500.0,100.0
2335,2814,2968,52,2023-01-19,2500.0,100.0
2336,2815,2969,67,2023-01-20,97.43,100.0
2337,2816,2970,67,2023-01-20,97.43,100.0
2338,2817,2971,333,2023-01-20,96.62,100.0
2339,2818,2972,52,2023-01-20,166.84,100.0
2340,2819,2973,315,2023-01-20,58.0,100.0
2341,2820,2974,303,2023-01-20,27.2,100.0
2342,2821,2975,52,2023-01-20,1730.0,100.0
2343,2822,2976,52,2023-01-20,94.11,100.0
2344,2823,2977,52,2023-01-20,94.1,100.0
2345,2824,2978,52,2023-01-20,7999.4,100.0
2346,2825,2979,52,2023-01-20,90.0,100.0
2347,2826,2980,52,2023-01-23,3.5,100.0
2348,2827,2981,59,2023-01-23,235.47,100.0
2349,2828,2982,324,2023-01-23,1218.5,100.0
2350,2829,2983,324,2023-01-23,2650.8,100.0
2351,2830,2984,324,2023-01-23,4822.32,100.0
2352,2831,2985,324,2023-01-23,3563.59,65.305251
2353,2832,2985,59,2023-01-23,1893.23,34.694749
2354,2833,2986,333,2023-01-23,1895.84,97.410391
2355,2834,2986,59,2023-01-23,50.4,2.589609
2356,2835,2987,323,2023-01-23,33526.0,95.87623
2357,2836,2987,324,2023-01-23,1442.0,4.12377
2358,2837,2988,334,2023-01-23,25836.88,100.0
2359,2838,2989,334,2023-01-23,9540.0,100.0
2360,2839,2990,335,2023-01-23,19614.62,100.0
2361,2840,2991,335,2023-01-23,33000.0,100.0
2362,2841,2992,294,2023-01-23,330.0,100.0
2363,2842,2993,66,2023-01-23,78.8,100.0
2364,2843,2994,52,2023-01-24,2500.0,100.0
2365,2844,2995,52,2023-01-24,2500.0,100.0
2366,2845,2996,52,2023-01-24,2500.0,100.0
2367,2846,2997,52,2023-01-24,2500.0,100.0
2368,2847,2998,52,2023-01-24,2500.0,100.0
2369,2848,2999,52,2023-01-24,2500.0,100.0
2370,2849,3000,52,2023-01-24,2500.0,100.0
2371,2850,3001,52,2023-01-24,2500.0,100.0
2372,2851,3002,52,2023-01-24,2500.0,100.0
2373,2852,3003,52,2023-01-24,22.27,100.0
2374,2853,3004,180,2023-01-24,135.99,100.0
2375,2854,3005,180,2023-01-24,5000.0,100.0
2376,2855,3006,52,2023-01-24,272.06,100.0
2377,2856,3007,180,2023-01-24,69.9,100.0
2378,2857,3008,180,2023-01-24,2056.63,100.0
2379,2858,3009,180,2023-01-24,225.0,100.0
2380,2859,3010,180,2023-01-25,1351.33,100.0
2381,2860,3011,180,2023-01-25,2100.85,100.0
2382,2861,3012,180,2023-01-25,1351.34,100.0
2383,2862,3013,180,2023-01-25,1351.35,100.0
2384,2863,3014,180,2023-01-25,1553.66,100.0
2385,2864,3015,180,2023-01-25,1553.66,100.0
2386,2865,3016,180,2023-01-25,1553.66,100.0
2387,2866,3017,180,2023-01-25,1553.66,100.0
2388,2867,3018,180,2023-01-25,1553.66,100.0
2389,2868,3019,180,2023-01-25,1553.66,100.0
2390,2869,3020,180,2023-01-25,1553.66,100.0
2391,2870,3021,180,2023-01-25,1553.66,100.0
2392,2871,3022,180,2023-01-25,1553.66,100.0
2393,2872,3023,180,2023-01-25,1553.66,100.0
2394,2873,3024,180,2023-01-25,1553.66,100.0
2395,2874,3025,52,2023-01-25,2.5,100.0
2396,2875,3026,52,2023-01-26,2.5,100.0
2397,2876,2759,337,2023-01-26,4656.79,100.0
2398,2877,3027,303,2023-01-26,1500.0,100.0
2399,2881,1022,180,2023-01-26,5000.0,100.0
2400,2882,1023,180,2023-01-26,5000.0,100.0
2401,2883,1024,180,2023-01-26,5000.0,100.0
2402,2884,1025,180,2023-01-26,5000.0,100.0
2403,2885,3028,180,2023-01-26,5000.0,100.0
2404,2886,3029,180,2023-01-26,5000.0,100.0
2405,2887,3030,180,2023-01-26,5000.0,100.0
2406,2888,3031,180,2023-01-26,5000.0,100.0
2407,2889,3032,180,2023-01-26,5000.0,100.0
2408,2890,3033,180,2023-01-26,5000.0,100.0
2409,2891,3034,180,2023-01-26,5000.0,100.0
2410,2892,3035,180,2023-01-26,5000.0,100.0
2411,2893,3036,180,2023-01-26,5000.0,100.0
2412,2894,3037,180,2023-01-26,5000.0,100.0
2413,2895,3038,180,2023-01-26,5000.0,100.0
2414,2896,3039,52,2023-01-26,825.55,100.0
2415,2897,3040,52,2023-01-27,1775.0,100.0
2416,2898,3041,52,2023-01-27,1775.0,100.0
2417,2899,3042,52,2023-01-27,1775.0,100.0
2418,2900,3043,52,2023-01-27,1775.0,100.0
2419,2901,3044,52,2023-01-27,1775.0,100.0
2420,2902,3045,52,2023-01-27,1775.0,100.0
2421,2903,3046,52,2023-01-27,1775.0,100.0
2422,2904,3047,52,2023-01-27,1775.0,100.0
2423,2905,3048,52,2023-01-27,1775.0,100.0
2424,2906,3049,52,2023-01-27,1775.0,100.0
2425,2907,3050,52,2023-01-27,1775.0,100.0
2426,2908,3051,180,2023-01-27,247.0,100.0
2427,2909,3052,180,2023-01-27,247.0,100.0
2428,2910,3053,52,2023-01-27,173.6,100.0
2429,2911,3054,52,2023-01-27,173.6,100.0
2430,2912,3055,52,2023-01-27,173.6,100.0
2431,2913,3056,52,2023-01-27,173.6,100.0
2432,2914,3057,52,2023-01-27,173.6,100.0
2433,2915,3058,52,2023-01-27,173.6,100.0
2434,2916,3059,52,2023-01-27,173.6,100.0
2435,2917,3060,52,2023-01-27,173.6,100.0
2436,2918,3061,52,2023-01-27,173.6,100.0
2437,2919,3062,52,2023-01-27,173.6,100.0
2438,2920,3063,303,2023-01-27,300.0,100.0
2439,2921,3064,52,2023-01-30,3.5,100.0
2440,2922,3065,52,2023-01-30,2.5,100.0
2441,2923,3066,324,2023-01-31,3820.0,100.0
2442,2924,3067,324,2023-01-31,107.98,10.963327
2443,2925,3067,168,2023-01-31,69.5,7.056411
2444,2926,3067,303,2023-01-31,11.25,1.142225
2445,2927,3067,59,2023-01-31,57.5,5.838038
2446,2928,3068,337,2023-01-31,270.0,69.230769
2447,2929,3068,163,2023-01-31,120.0,30.769231
2448,2930,3069,59,2023-01-31,393.2,100.0
2449,2931,3070,333,2023-01-31,1218.9,85.30338
2450,2932,3070,216,2023-01-31,210.0,14.69662
2451,2933,3071,303,2023-01-31,1388.74,88.705072
2452,2934,3071,59,2023-01-31,176.83,11.294928
2453,2935,3072,337,2023-01-31,220.0,100.0
2454,2936,3073,303,2023-01-31,96.62,4.265746
2455,2937,3073,330,2023-01-31,789.6,34.860619
2456,2938,3073,59,2023-01-31,1378.8,60.873635
2457,2939,3074,324,2023-01-31,10237.32,100.0
2458,2940,3075,334,2023-01-31,414.0,66.647349
2459,2941,3075,59,2023-01-31,207.18,33.352651
2460,2942,3076,303,2023-01-31,300.0,100.0
2461,2943,3077,324,2023-01-31,55.46,24.016976
2462,2944,3077,59,2023-01-31,175.46,75.983024
2463,2945,3078,52,2023-01-31,345.0,100.0
2464,2946,3079,52,2023-01-31,17.6,100.0
2465,2947,3080,52,2023-01-31,95.0,100.0
2466,2948,3081,52,2023-01-31,280.0,100.0
2467,2949,3082,52,2023-01-31,200.0,100.0
2468,2950,3083,52,2023-02-01,34000.0,100.0
2469,2951,3084,52,2023-02-01,5479.45,100.0
2470,2952,3085,52,2023-02-01,8000.0,100.0
2471,2953,3086,52,2023-02-01,25000.0,100.0
2472,2954,3087,52,2023-02-01,4500.0,100.0
2473,2955,3088,52,2023-02-01,4500.0,100.0
2474,2956,3089,52,2023-02-01,18000.0,100.0
2475,2957,3090,52,2023-02-01,15000.0,100.0
2476,2958,3091,334,2023-02-01,1250.0,100.0
2477,2959,3092,334,2023-02-01,1250.0,100.0
2478,2960,3093,334,2023-02-01,1250.0,100.0
2479,2961,3094,334,2023-02-01,1250.0,100.0
2480,2962,3095,335,2023-02-01,2500.0,100.0
2481,2963,3096,335,2023-02-01,2500.0,100.0
2482,2964,3097,335,2023-02-01,2500.0,100.0
2483,2965,3098,335,2023-02-01,2500.0,100.0
2484,2966,3099,52,2023-02-01,421.67,100.0
2485,2967,3100,52,2023-02-01,933.73,100.0
2486,2968,3101,52,2023-02-01,933.73,100.0
2487,2969,3102,52,2023-02-01,933.73,100.0
2488,2970,3103,52,2023-02-01,933.73,100.0
2489,2971,3104,52,2023-02-01,933.73,100.0
2490,2972,3105,52,2023-02-01,933.73,100.0
2491,2973,3106,52,2023-02-01,933.73,100.0
2492,2974,3107,52,2023-02-01,933.73,100.0
2493,2975,3108,52,2023-02-01,933.73,100.0
2494,2976,3109,52,2023-02-01,933.73,100.0
2495,2977,3110,52,2023-02-02,362.19,100.0
2496,2978,3111,52,2023-02-02,220.0,100.0
2497,2979,3112,52,2023-02-02,313.5,100.0
2498,2980,3113,52,2023-02-02,289.75,100.0
2499,2981,3114,52,2023-02-02,1709.42,100.0
2500,2982,3115,52,2023-02-02,71.4,100.0
2501,2983,3116,52,2023-02-02,64.0,100.0
2502,2984,3117,52,2023-02-02,548.6,100.0
2503,2985,3118,52,2023-02-02,179.12,100.0
2504,2986,3119,52,2023-02-02,415.8,100.0
2505,2987,3120,52,2023-02-02,135.0,100.0
2506,2988,3121,52,2023-02-02,120.0,100.0
2507,2989,3122,52,2023-02-02,135.0,100.0
2508,2991,3124,52,2023-02-02,64.0,100.0
2509,2992,3125,52,2023-02-02,548.6,100.0
2510,2993,3126,52,2023-02-02,1709.42,100.0
2511,2994,3127,52,2023-02-02,179.12,100.0
2512,2995,3128,52,2023-02-02,362.19,100.0
2513,2996,3129,52,2023-02-02,220.0,100.0
2514,2997,3130,52,2023-02-02,313.5,100.0
2515,2998,3131,52,2023-02-02,289.75,100.0
2516,2999,3132,52,2023-02-02,415.8,100.0
2517,3000,3133,52,2023-02-02,0.39,100.0
2518,3001,3134,52,2023-02-02,16589.0,100.0
2519,3002,3135,52,2023-02-02,0.74,100.0
2520,3003,3136,52,2023-02-02,165.24,100.0
2521,3004,3137,52,2023-02-02,200.0,100.0
2522,3005,3138,52,2023-02-02,200.0,100.0
2523,3006,3139,52,2023-02-02,200.0,100.0
2524,3007,3140,52,2023-02-02,200.0,100.0
2525,3008,3141,52,2023-02-02,200.0,100.0
2526,3009,3142,52,2023-02-02,10.0,100.0
2527,3010,3143,52,2023-02-02,0.97,100.0
2528,3011,3144,52,2023-02-02,69.99,100.0
2529,3012,3145,52,2023-02-02,11.23,100.0
2530,3013,3146,52,2023-02-02,58.54,100.0
2531,3014,3147,52,2023-02-02,64.9,100.0
2532,3015,3148,52,2023-02-03,9.0,100.0
2533,3016,3149,52,2023-02-03,53.5,100.0
2534,3017,3150,338,2023-02-03,17898.59,100.0
2535,3018,3151,338,2023-02-03,1800.0,100.0
2536,3019,3152,52,2023-02-03,184.83,100.0
2537,3020,3153,335,2023-02-03,254.59,100.0
2538,3021,3154,334,2023-02-03,254.59,100.0
2539,3022,3155,338,2023-02-06,3.5,100.0
2540,3023,3155,334,2023-02-06,18.25,47.402597
2541,3024,3155,17,2023-02-06,17.2,44.159178
2542,3025,3156,52,2023-02-06,602.0,100.0
2543,3026,3157,52,2023-02-06,2421.0,100.0
2544,3027,3158,52,2023-02-06,2421.0,100.0
2545,3028,3159,52,2023-02-06,2421.0,100.0
2546,3029,3160,52,2023-02-06,2421.0,100.0
2547,3030,3161,52,2023-02-06,2421.0,100.0
2548,3031,3162,52,2023-02-06,1079.0,100.0
2549,3032,3163,52,2023-02-06,1079.0,100.0
2550,3033,3164,52,2023-02-06,1079.0,100.0
2551,3034,3165,52,2023-02-06,1079.0,100.0
2552,3035,3166,52,2023-02-06,1079.0,100.0
2553,3036,3167,52,2023-02-06,3500.0,100.0
2554,3037,3168,52,2023-02-06,3500.0,100.0
2555,3038,3169,52,2023-02-06,3500.0,100.0
2556,3039,3170,52,2023-02-06,3500.0,100.0
2557,3040,3171,52,2023-02-06,3500.0,100.0
2558,3041,3172,52,2023-02-06,2421.0,100.0
2559,3042,3173,52,2023-02-06,2421.0,100.0
2560,3043,3174,52,2023-02-06,2421.0,100.0
2561,3044,3175,52,2023-02-06,2421.0,100.0
2562,3045,3176,52,2023-02-06,2421.0,100.0
2563,3046,3177,52,2023-02-06,1079.0,100.0
2564,3047,3178,52,2023-02-06,1079.0,100.0
2565,3048,3179,52,2023-02-06,1079.0,100.0
2566,3049,3180,52,2023-02-06,1079.0,100.0
2567,3050,3181,52,2023-02-06,1079.0,100.0
2568,3051,3182,52,2023-02-06,3500.0,100.0
2569,3052,3183,52,2023-02-06,3500.0,100.0
2570,3053,3184,52,2023-02-06,3500.0,100.0
2571,3054,3185,52,2023-02-06,3500.0,100.0
2572,3055,3186,52,2023-02-06,3500.0,100.0
2573,3056,3187,52,2023-02-06,1669.47,100.0
2574,3057,3188,52,2023-02-06,1730.0,100.0
2575,3058,3189,52,2023-02-07,10.5,100.0
2576,3059,3190,52,2023-02-07,50.0,100.0
2577,3060,3191,52,2023-02-07,1.4,100.0
2578,3061,3192,52,2023-02-07,31.22,100.0
2579,3062,3193,52,2023-02-07,80.0,100.0
2580,3063,3194,52,2023-02-07,192.0,100.0
2581,3064,3195,324,2023-02-07,95.16,100.0
2582,3065,3196,52,2023-02-07,298.0,100.0
2583,3066,3197,59,2023-02-07,1300.09,100.0
2584,3067,3198,337,2023-02-07,1377.9,100.0
2585,3068,3199,52,2023-02-07,221.0,100.0
2586,3069,3200,324,2023-02-07,20.27,100.0
2587,3070,3201,324,2023-02-07,695.85,100.0
2588,3071,3202,324,2023-02-07,9136.67,89.7929
2589,3072,3202,59,2023-02-07,1038.6,10.2071
2590,3073,3203,324,2023-02-07,889.14,100.0
2591,3074,3204,52,2023-02-07,1234.38,100.0
2592,3075,3205,52,2023-02-07,535.0,100.0
2593,3076,3206,52,2023-02-08,420.0,100.0
2594,3077,3207,52,2023-02-08,34.0,100.0
2595,3078,3208,52,2023-02-08,2623.71,100.0
2596,3079,3209,52,2023-02-08,2.5,100.0
2597,3080,3210,52,2023-02-08,167.0,100.0
2598,3081,3211,52,2023-02-08,4571.94,100.0
2599,3082,3212,52,2023-02-08,4571.94,100.0
2600,3083,3213,52,2023-02-08,4571.94,100.0
2601,3084,3214,52,2023-02-08,4571.94,100.0
2602,3085,3215,52,2023-02-08,4571.94,100.0
2603,3086,3216,52,2023-02-08,4571.94,100.0
2604,3087,3217,52,2023-02-08,4571.94,100.0
2605,3088,3218,52,2023-02-08,4571.94,100.0
2606,3089,3219,52,2023-02-08,4571.94,100.0
2607,3090,3220,337,2023-02-08,254.59,100.0
2608,3091,3221,52,2023-02-08,476.81,100.0
2609,3092,3222,52,2023-02-08,92.25,100.0
2610,3093,3223,52,2023-02-08,400.0,100.0
2611,3094,3224,52,2023-02-08,400.0,100.0
2612,3095,3225,52,2023-02-08,400.0,100.0
2613,3096,3226,52,2023-02-08,400.0,100.0
2614,3097,3227,52,2023-02-08,100.0,100.0
2615,3098,3228,52,2023-02-08,100.0,100.0
2616,3099,3229,52,2023-02-08,100.0,100.0
2617,3100,3230,52,2023-02-08,100.0,100.0
2618,3101,3231,52,2023-02-09,10.0,100.0
2619,3102,3232,52,2023-02-09,32.0,100.0
2620,3103,3233,52,2023-02-09,160.0,100.0
2621,3104,3234,52,2023-02-09,176.28,100.0
2622,3105,3235,324,2023-02-09,6506.71,74.927999
2623,3106,3235,59,2023-02-09,2177.24,25.072001
2624,3107,3236,334,2023-02-09,164.28,6.668723
2625,3108,3236,339,2023-02-09,2299.16,93.331277
2626,3109,3237,327,2023-02-09,3537.8,96.576763
2627,3110,3237,324,2023-02-09,125.4,3.423237
2628,3111,3238,215,2023-02-09,3288.88,100.0
2629,3112,3239,335,2023-02-09,193.85,100.0
2630,3113,3240,340,2023-02-09,594.5,98.19305
2631,3114,3240,215,2023-02-09,10.94,1.80695
2632,3115,3241,339,2023-02-09,5657.75,100.0
2633,3116,3242,333,2023-02-09,300.0,100.0
2634,3117,3243,17,2023-02-09,1300.0,100.0
2635,3118,3244,335,2023-02-09,4000.0,100.0
2636,3119,3245,339,2023-02-09,18260.6,100.0
2637,3120,3246,59,2023-02-10,989.42,100.0
2638,3121,3247,52,2023-02-10,119.9,100.0
2639,3122,3248,52,2023-02-10,29.9,100.0
2640,3123,3249,17,2023-02-10,17.31,100.0
2641,3124,3250,59,2023-02-10,48.4,100.0
